Gene,NM_ID,S0_Ms1-10,S0_Ms1-7,S0_Ms1-8,S0_Ms1-9,S0_Ms1-5,S2_Ms2-4,S2_Ms2-6,S2_Ms2-8,S2_Ms2-10,S2_Ms2-7,S5_Ms3-4,S5_Ms3-3,S5_Ms3-7,S5_Ms3-8,S5_Ms3-10,S8_Ms4-1,S8_Ms4-2,S8_Ms4-3,S8_Ms4-4,S8_Ms4-6,S12_Ms5-1,S12_Ms5-2,S12_Ms5-3,S12_Ms5-4,S12_Ms5-5,S16_Ms6-1,S16_Ms6-2,S16_Ms6-4,S16_Ms6-5,S16_Ms6-6,T0_Ms1-10,T0_Ms1-7,T0_Ms1-8,T0_Ms1-9,T0_Ms1-5,T2_Ms2-4,T2_Ms2-6,T2_Ms2-8,T2_Ms2-10,T2_Ms2-7,T5_Ms3-4,T5_Ms3-8,T5_Ms3-10,T5_Ms3-7,T5_Ms3-3,T8_Ms4-1,T8_Ms4-2,T8_Ms4-3,T8_Ms4-4,T8_Ms4-6,T12_Ms5-1,T12_Ms5-2,T12_Ms5-3,T12_Ms5-4,T12_Ms5-5,T16_Ms6-1,T16_Ms6-2,T16_Ms6-4,T16_Ms6-5,T16_Ms6-6,L0_Ms1-10,L0_Ms1-7,L0_Ms1-8,L0_Ms1-9,L0_Ms1-5,L2_Ms2-4,L2_Ms2-6,L2_Ms2-8,L2_Ms2-10,L2_Ms2-7,L5_Ms3-4,L5_Ms3-3,L5_Ms3-7,L5_Ms3-8,L5_Ms3-10,L8_Ms4-1,L8_Ms4-2,L8_Ms4-4,L8_Ms4-6,L8_Ms4-3,L12_Ms5-1,L12_Ms5-2,L12_Ms5-3,L12_Ms5-4,L12_Ms5-5,L16_Ms6-1,L16_Ms6-2,L16_Ms6-4,L16_Ms6-5,L16_Ms6-6,B0_Ms1-10,B0_Ms1-7,B0_Ms1-9,B0_Ms1-5,B0_Ms1-8,B2_Ms2-4,B2_Ms2-6,B2_Ms2-10,B2_Ms2-7,B2_Ms2-8,B5_Ms3-4,B5_Ms3-8,B5_Ms3-7,B5_Ms3-3,B5_Ms3-10,B8_Ms4-2,B8_Ms4-1,B8_Ms4-3,B8_Ms4-4,B8_Ms4-6,B12_Ms5-1,B12_Ms5-2,B12_Ms5-4,B12_Ms5-5,B12_Ms5-3,B16_Ms6-1,B16_Ms6-2,B16_Ms6-5,B16_Ms6-6,B16_Ms6-4
Apoe,NM_009696.3,13.51707881,13.61498009,13.79120767,13.60545753,13.7003541,15.10880376,15.3363207,14.7428173,14.85172806,15.65657933,14.43750827,14.60649197,14.82759974,14.7286683,14.16006522,11.53493508,12.22239947,11.90388938,11.6741128,11.71392345,12.66697623,12.2177457,13.44954203,13.32871139,12.84499404,13.72172083,13.40202076,13.52657259,13.44932536,13.39593706,12.89283118,12.94709628,12.83981397,13.09417668,12.95279766,13.5330474,13.61728494,13.51526741,13.42898559,13.97717437,14.19816031,14.76394629,14.14225148,14.13706158,14.30726557,14.56105221,13.02653036,13.92638125,14.23993858,14.34488743,13.21901571,13.24740391,13.25800504,13.33713544,13.48300202,13.47361444,13.93327663,12.97852457,13.29148154,13.67163173,14.34551613,14.67736674,14.96373014,13.25459906,14.61277982,15.44672664,15.78881594,15.40423883,15.44463899,15.92590186,15.10774998,14.58060247,15.34908007,15.69927719,15.47038752,14.8142575,13.69960607,14.16581618,15.25665246,15.38733716,14.41508813,14.40295941,14.8253792,14.24210377,14.35189026,14.96961136,14.89876953,14.48417464,14.45992848,13.86090365,12.18954353,12.40099414,12.30256467,12.25799179,12.17667495,13.26474899,13.45373362,12.52115382,13.77524606,13.24039931,11.42378824,11.6617024,11.67688267,11.53890186,11.74883437,12.42249846,12.77722243,12.82078328,12.77057099,12.74601458,12.69363287,12.53998512,12.83307192,13.11182685,12.690046,12.00802237,12.5887966,12.54908432,12.66805617,12.3975971
App,NM_007471.2,10.85056973,10.89220886,11.05770749,10.83973131,10.95877019,11.99704537,12.21889315,11.7582482,11.37907507,12.25547713,11.71819464,11.78688219,12.14768511,11.79498438,11.59847129,9.848560349,9.872859533,9.611024797,9.263762145,9.445242513,10.32190555,10.02556871,11.05625837,10.77176181,10.63401236,11.32056365,11.00089436,10.99167773,10.91080011,11.13545278,11.08029124,11.1310531,11.2418938,11.22326566,11.15602618,11.10951727,11.32086259,11.10505075,10.92458985,11.39759442,11.17555579,11.57635207,11.29046818,11.15067391,11.26655232,11.52808289,10.83434463,11.55959219,11.44203116,11.37024058,10.96458635,10.99947862,11.27033621,11.07146907,11.06261285,11.34352997,11.5754447,10.84341861,10.93894735,11.5019914,11.08857626,11.63626662,11.29270699,10.91684981,11.15002649,12.01185969,12.18073281,11.88385752,11.60255969,12.1165454,11.69691103,11.48753358,11.87336336,12.15594082,11.97592318,11.97878552,11.03325091,11.12185077,11.8692661,11.87321723,11.40888697,11.61465464,11.37718341,11.05912811,11.46602546,11.87070763,11.76899479,11.72383157,11.3850427,10.9919186,10.87982827,10.63491086,10.65037864,10.92681486,10.64594658,11.60873995,11.60241123,11.18543298,11.70882093,11.48624174,10.7134037,10.71964551,10.87770591,10.61525259,11.24442925,11.42127591,12.12171158,11.85402293,11.87651311,11.97471213,10.90786709,10.86683072,10.77158025,11.05677995,11.01515019,10.21326221,10.7615263,10.35045305,10.62582754,10.60875381
Arg1,NM_007482.3,4.027684877,3.628773595,4.697106574,3.065227623,4.412104045,4.57167681,4.997292408,4.236492618,3.659924558,5.032100843,4.169123281,4.117695043,4.385431037,4.465974465,4.053980168,2.790772038,2.998195503,2.857980995,2.341985747,2.599317794,2.754887502,3.450221496,4.321206567,3.749534268,3.040892431,2.875780063,4.054848477,3.310340121,3.427606173,3.873813198,7.969069885,6.651625784,9.360693481,9.244340048,8.194855329,7.835355674,7.788424707,7.31596467,7.382926583,8.933602143,7.273702369,7.946847805,9.736824699,7.899598611,7.782539618,9.387866548,8.51621218,9.917700266,9.146339557,8.540825479,7.559109369,7.93775633,7.197708158,7.873013393,8.514437914,7.796623709,8.287758545,7.580748492,7.644288933,7.961102364,4.522934561,5.491853096,3.710393192,4.193771743,3.498250868,6.136478518,4.275752049,3.784503983,4.312519967,4.432291338,4.679198571,4.055716264,3.215678597,4.146492307,3.757023247,5.704041955,5.116863758,4.771357409,4.896271849,4.073820233,3.624100895,4.15704371,4.47118746,4.303050085,3.382667253,5.484460413,4.526694846,4.839959587,3.595742339,4.48864354,4.311067102,2.95419631,2.987320866,2.682573297,2.653060017,4.898208353,4.205548911,3.516015147,4.343407822,4.436961338,3.537296067,3.124328135,3.217230716,2.845991771,4.006298024,4.215678597,6.131754091,5.175524601,4.456806149,5.449561375,4.724650272,3.94016675,3.675815931,4.124328135,4.286881148,3.981852653,3.826802684,3.889473543,4.221877081,3.827819025
Arg2,NM_009705.2,5.264536431,4.098453246,4.697106574,5.212569339,5.411765185,6.659353759,6.942162586,6.072963272,6.534653056,6.970853654,3.753818443,4.417515003,4.707082992,4.21800615,5.425929205,4.169925001,4.413458688,3.733354341,3.341985747,4.224194664,5.339493738,4.566206293,5.643567622,5.515069014,5.660495132,4.723012396,4.469234794,4.998646839,4.690975738,4.932155684,4.427606173,3.192194165,3.619413011,4.384049807,3.484138131,3.295723025,3.760220946,3.836934011,4.580145484,3.645009884,4.109360559,3.367371066,5.331633567,3.817623258,4.34269696,3.961623328,3.09592442,4.314696526,3.336283388,3.489286023,3.040892431,2.765534746,3.486714373,3.169925001,3.160274831,3.635754391,3.412781525,1.799087306,3.438292852,4.003602237,5.352970338,7.299299615,5.475409193,5.391630262,5.220716892,5.821455119,6.904002316,5.710117632,5.597829098,5.834154981,5.075104722,4.335569006,4.931683057,4.969933275,5.42693562,8.135401478,4.531693361,7.058208246,7.417346217,7.073927318,6.302319051,5.671576448,5.669026766,5.184280294,6.045049741,5.840714991,6.477839201,5.647602329,5.988684687,6.003152449,7.406502657,7.61721031,7.562318755,8.013350592,7.559644763,8.300535603,8.112700133,7.997292408,9.052894047,8.337934043,4.023255352,4.276496666,4.295723025,5.369117459,5.384395238,8.226701185,10.28377133,9.799815854,9.456559766,9.08833774,8.849342544,8.654779217,8.741399569,9.013294755,8.319626965,7.174326515,6.948250409,6.889838551,6.851124363,6.937815169
Atf1,NM_007497.3,7.63814626,7.950934928,7.789468437,7.828390402,7.878602742,7.721577729,7.894575273,7.527007761,7.775709036,7.597084173,7.676662335,7.577126661,7.670727054,7.521835963,7.652916658,8.61640181,8.487558701,8.586276858,8.440578524,8.530484371,8.334541461,8.613899941,8.321567376,8.358211623,8.443648089,7.692789835,7.967745017,8.041604399,7.926058739,8.002646269,7.686430492,7.821582673,7.741601811,7.545196172,7.539313931,7.342074668,7.599764103,7.185866545,7.640461867,7.428611418,7.496813841,7.814806743,7.409475798,7.477839201,7.160577378,7.499048598,7.559797696,7.505255801,7.428443926,7.545350645,7.585112774,7.622710768,7.559109369,7.499128346,7.561784353,7.718635616,7.563234413,7.503825738,7.59462319,7.571221725,7.581803149,7.708256223,7.645442282,7.621978584,7.684117413,7.346602375,7.445925299,7.439623138,7.780178844,7.482686971,7.630958725,7.847871667,7.617724575,7.596189756,7.6727789,7.926473911,7.6574971,7.643206831,7.84862294,7.678776174,7.802193217,7.698357406,7.640895629,7.894090171,7.569703738,7.440620048,7.789794448,7.899054756,7.872459422,7.436211821,8.209453366,8.202172811,8.446835177,8.252286971,7.862203399,7.818965567,7.971313624,7.990103964,7.75828985,7.904664725,8.152183419,8.031604721,7.912170803,8.167367964,8.269033146,8.405311683,9.131754091,8.513214371,8.52265999,8.590212761,8.09386648,8.028016544,8.290018847,8.284430847,8.194116609,8.069154351,8.27351589,8.267395342,8.21042783,8.34522781
Atf2,NM_001284371.1,8.712148652,8.400281746,8.749131973,8.684783679,8.852966387,8.866444392,8.692197016,8.623771775,8.714348564,9.028513901,8.435670261,8.494095545,8.509418739,8.623186489,8.493855449,8.548667807,8.55297643,8.415488271,8.144709221,8.39848719,8.693173294,8.613899941,8.670266757,8.731251138,8.609252626,8.69275497,8.460455896,8.620476445,8.633322219,8.684994015,8.443730959,8.311157949,8.263081368,8.147052251,8.52022579,8.369379235,8.411722822,8.252381596,8.33516701,8.251482411,8.28169825,8.202515674,8.242935895,8.184974494,8.320213877,8.413712542,8.315421316,8.238070301,8.357024093,8.388792257,8.338424415,8.342741399,8.345183447,8.318316841,8.298704132,8.256067125,8.404332646,8.286696365,8.417304018,8.493134922,8.586652169,8.410069692,8.587740019,8.5199114,8.585713709,8.567271631,8.805292456,8.637240715,8.665691217,8.601956451,8.529313416,8.275845147,8.350806615,8.606294161,8.395791163,8.387586566,8.394462695,8.182791599,8.507318948,8.431497604,8.368419155,8.524541715,8.612352499,8.472772058,8.483654573,8.622088436,8.427229025,8.394762778,8.683801705,8.725707079,8.890841848,8.86913112,8.972319297,8.764606243,8.826643816,8.424964065,8.872551765,8.584624329,8.813556755,8.453887918,8.1755745,8.299070612,8.461602225,8.400025518,8.678459296,8.922851957,9.388103414,9.414790924,9.071274639,9.433230722,9.406460139,8.990387652,8.985158843,8.951109832,8.850155576,9.069154351,8.675251386,8.633249554,8.493214999,8.835576745
Atg10,NM_025770.3,8.22028158,7.703349915,8.479941901,8.258518925,7.892998093,8.031273878,7.814934886,7.786596362,8.162743777,7.787184297,7.896816753,8.158761144,8.2244841,7.999379959,7.573722918,6.263597849,6.593353771,6.381975479,6.075960413,6.345715709,7.135452784,7.094552786,7.409051439,7.182394353,6.591709333,7.954079959,7.762282367,7.979911014,7.409645507,7.858229714,7.320755429,7.61845892,7.518062976,7.325620272,7.191404729,7.295355693,7.277891787,7.345449603,7.340028102,7.324990569,7.496813841,7.676098121,7.524110703,7.774062236,7.396005317,7.599020177,7.43162296,7.360890968,7.423410093,7.426516366,7.294988268,7.058641195,7.212666605,6.993221467,6.981396032,7.276589716,7.605627669,6.992088609,7.210720042,7.340829278,7.98236618,7.943628352,7.863814587,7.982822494,7.883681905,8.003152449,7.69926011,7.681519543,7.747185967,7.784569416,7.788881432,7.75575553,7.85124932,7.786269628,7.564530601,8.143485258,7.611688801,7.545350645,8.066412146,7.801869996,7.606072031,8.111187846,8.151726926,7.979739567,7.856051967,8.224435865,8.189725741,8.299620158,8.247357916,7.929258409,7.451870479,7.163699987,7.297283141,7.282347131,7.249634957,7.614636235,7.766528909,7.114367025,7.628627802,7.391286558,6.983791683,7.21218021,7.166916252,6.953963599,7.51696066,7.444269502,8.421265384,8.175324989,7.915998852,7.797661526,7.508903979,7.028016544,7.482686971,7.314424635,7.237162149,7.303598117,7.338246117,6.977279923,6.922197848,7.401391545
Atg12,NM_026217.1,8.380157992,8.456066874,8.586877309,8.392961339,8.470780873,8.690766273,8.757523355,8.558305905,8.843481425,8.947169356,8.440370885,8.428527675,8.451375982,8.579956993,8.292827753,8.491532462,8.323325029,8.215921225,8.09206998,8.151777655,8.653454181,8.666614587,8.86071455,8.627132573,8.726047819,8.810603766,8.433001151,8.759089238,8.675710096,8.776235615,7.47208155,7.692022611,7.755354966,7.877253454,7.693486957,7.945326777,7.870426372,7.591335336,7.588489782,7.811085644,8.047723774,8.146339557,8.112439507,8.151726926,8.160526958,8.307382985,7.844423317,8.019813092,8.115771969,8.299574371,7.579919292,7.736740155,7.678776174,7.921721947,7.6978711,7.713627087,8.10292053,7.689019541,7.813139851,7.875718639,8.586652169,8.554205105,8.470211457,8.507160349,8.529469598,8.582932283,8.680781457,8.676627078,8.780146028,8.555432735,8.453682186,8.330065347,8.385603598,8.631286209,8.379898164,8.670904053,8.237448996,8.3369528,8.844580239,8.371602422,8.452076469,8.394033895,8.476300671,8.447207235,8.543109174,8.402969403,8.562395082,8.714623317,8.491131568,8.189083258,8.955213982,8.709152757,8.832890014,9.035596419,8.782015335,8.800738154,8.933720158,8.738531421,8.856301019,8.799022528,8.528454111,8.641293131,8.806195147,8.586877309,9.211571986,8.80793446,9.662276721,9.327328083,9.19802752,9.228698461,9.030446439,8.754319663,8.783816759,8.859286292,8.710427633,8.935901682,8.845176387,8.817207528,8.737450168,8.839644719
Atg16l1,NM_001205391.1,8.88563537,8.783456654,9.031659854,8.850999395,8.629975826,8.134066885,8.635391641,8.563425102,8.694915006,8.001914808,8.486312138,8.61205756,8.689089451,8.631649993,8.417599388,8.3850427,8.34416273,8.420591877,8.360452072,8.345715709,8.535936298,8.458160504,8.643459394,8.556735948,8.537994878,8.672142433,8.659318077,8.861800321,8.577542124,8.689264211,8.13996057,7.836050355,7.976764583,7.904002316,7.7554885,8.424670199,8.164756114,7.754419886,8.170726276,7.956869798,8.19372247,8.439290681,8.18075456,8.245362553,8.150255021,8.275472718,8.295906655,8.278821119,8.341274184,8.302273349,8.323099809,8.185866545,8.138886127,8.076548407,8.176422513,8.020368851,8.076388069,7.898933872,8.025582548,8.179212448,9.094500005,8.884231584,9.017420885,9.072052192,8.954399902,8.821550785,8.833396134,8.815479366,8.945531624,8.759122536,8.757723349,8.747790181,8.761451504,9.012484871,8.908782891,8.839581737,8.911721538,8.879031796,8.92751132,8.824354177,8.829786149,8.639630123,8.745472652,8.826389591,8.852435876,9.088655754,9.143434237,9.023393981,8.962635776,9.021146554,8.444393753,8.397203996,8.51621218,8.450633918,8.454916138,8.17851547,8.453723335,8.613015892,8.499726322,8.288819944,7.929790998,7.837438715,7.741466986,7.943452539,8.327956767,8.739037979,9.209770139,8.888043037,8.882826431,8.718224612,8.154615611,8.517984267,8.682783956,8.516881891,8.602587527,7.240409743,8.560600329,8.45318831,8.282439805,8.596786096
Atg5,NM_053069.5,7.782539618,7.467768557,7.609622008,7.598350316,7.949301468,8.055662042,7.686570559,7.991238381,8.029508101,8.383963436,7.976249059,7.97188838,7.98521578,7.904544309,8.027076623,6.936755705,7.120808102,6.902797158,7.042972583,6.997744026,7.246408087,6.953148813,7.53099149,7.556735948,7.353146825,7.661706852,7.702172685,7.748058639,7.867402306,7.672071697,7.381888983,7.122983254,7.153197331,7.335479683,7.25219234,7.247168,7.068778278,7.163901214,7.218878016,7.27817065,7.401903472,7.308794067,7.578183968,7.402074074,7.404715827,7.566434646,7.305696981,7.314515271,7.538538164,7.460742564,7.404204897,7.283458821,7.466545554,7.476300671,7.35887094,7.565521018,7.363784338,7.375734539,7.704871964,7.562547724,7.753885283,7.839077783,7.830990481,7.463851293,7.798374592,7.839014776,7.956172844,7.775182264,7.992031943,7.973439079,8.053328593,7.787118983,7.702934532,8.12593001,8.111553026,8.034688934,7.936696823,7.862203399,7.92748169,8.182444015,7.879767021,7.82534044,8.05598734,7.937520951,7.926414608,7.863071186,7.74919903,7.299574371,8.112022407,7.295998462,7.746715848,7.61721031,7.413712542,7.715893371,7.47037417,7.53954658,7.883865155,7.311975314,7.712458217,7.379551653,7.500961352,7.517039425,7.741466986,7.445345986,7.893544235,7.707359132,8.716716592,8.175324989,8.211450311,8.119563684,7.912290583,7.612942196,7.482686971,7.446504379,7.609178738,8.044721967,7.299757512,7.500324049,7.411595725,7.476462699
Atg7,NM_028835.1,7.671505684,7.690137693,7.789468437,7.642196136,7.581803149,7.829215325,7.932746251,7.821327554,7.69981534,7.848184745,8.045432049,8.002252452,7.955184916,8.012456936,8.037821465,7.19711838,7.214319121,6.865795121,6.866042497,7.009100789,7.309157994,7.132474024,7.430034319,7.98208091,7.626512146,7.829342194,7.582179625,7.687620632,7.324990569,7.637132012,7.40173285,7.362119167,7.356231863,7.285587168,7.39694722,7.355791547,7.322919607,7.515384461,7.354469792,7.428611418,7.628481994,7.728056551,7.729212857,7.477839201,7.686360453,7.819604323,7.210038123,7.6978711,7.844674384,7.870981124,7.294988268,7.326429487,7.483090217,7.389308673,7.485265803,7.455573814,7.524502537,7.235248379,7.601325099,7.659710535,7.408287277,7.680535344,7.597531174,7.660851626,7.516172776,7.673485757,7.759089238,7.652127928,7.763743526,7.470211457,7.771159296,7.699121269,7.684397984,7.938285792,7.821327554,8.584474006,7.694601653,8.040399323,8.038260575,7.837691,7.43162296,7.792595103,7.723353774,7.762282367,8.045049741,7.635173947,7.717950543,7.778799939,7.704871964,7.381715978,8.38331549,8.462052319,8.362469889,8.764606243,8.347621369,8.37029508,8.223712141,8.282856762,8.628627802,8.361899922,7.715412941,7.709635275,7.720415285,7.943452539,7.864000378,9.48695566,10.28377133,10.10868126,9.848873278,9.990288367,8.42508999,9.012009901,8.776827787,8.818038868,8.55570114,7.774259951,8.105227584,7.952857706,8.232996451,8.061452203
Atm,NM_007499.2,9.320958458,8.905868325,9.296090263,9.286442249,9.121533517,8.94687704,9.126601235,9.296296793,9.28798935,8.852467088,8.715790435,8.843544237,8.840620587,8.713867619,8.830578586,7.333334278,8.08230874,7.773271104,7.785485163,7.885147252,8.23572706,7.888073488,8.376819974,8.310112864,7.892391026,9.239717854,8.837596399,8.938374017,8.843952448,8.659068275,8.296319739,8.247500337,8.607922067,8.388490928,8.51195027,8.204815648,8.243078753,8.226123143,8.033753352,8.438084884,8.121067221,8.151067292,8.037217471,7.752012608,8.185916088,8.267395342,8.248544324,8.508666335,8.608254822,8.305012904,8.190516096,8.201290788,8.709014865,8.541948425,8.387155718,8.630849547,8.61717357,8.443275112,8.380634221,8.504540947,9.176397579,8.779489556,9.236683945,9.286188089,9.058965822,8.648860864,8.662098661,9.106170317,8.742983042,8.663593682,8.919131482,8.723660944,8.752614804,8.825817421,8.601547961,8.373909167,8.876670417,8.639232163,8.527711572,8.571107931,8.545505101,9.156993166,9.331902234,9.347222718,9.189453956,9.015665934,9.083399545,9.100688617,9.236564369,9.402415217,8.04176865,8.104022084,8.102868054,7.769903945,8.144556282,8.376472723,8.716785172,8.018645301,8.176123271,8.319717275,7.785419772,7.74919903,8.025250322,8.09333833,8.191898177,7.482283612,8.006241913,7.959596298,7.980139578,7.897179909,8.046578367,7.973955608,8.209258394,7.982537314,8.167669028,7.942514505,7.854058003,7.902676587,7.935990053,7.982651393
Axl,NM_009465.3,11.11284997,10.97707238,11.17944263,11.1825992,11.58513156,12.63421207,12.65373182,12.34003089,12.14138553,13.17906001,12.06636169,12.2818576,12.6192227,12.43810308,11.79769395,9.476219651,10.0235326,9.683854328,9.237353386,9.377817853,10.79441587,10.51854497,11.48520038,11.15708793,10.6997633,11.50958204,11.31312112,11.5206285,11.45624659,11.39364787,7.521207816,5.892633883,8.663629259,8.07831095,7.354381632,6.930145948,7.248971191,7.130416118,6.38767272,8.659103963,7.760620161,7.587364991,7.529118164,6.929317595,7.5523617,7.47118746,6.95419631,9.627041351,9.396990019,6.757289992,6.741197299,6.722466024,8.930145948,8.066358325,7.435378567,9.518810496,9.056177063,6.975102789,8.101082735,9.071194179,9.502772146,10.10661528,9.773930411,9.330289483,9.911032393,10.99635344,11.30544619,10.91661846,10.65572748,11.43606604,10.24347154,9.825372243,10.51422091,10.78961515,10.48882427,10.42454424,9.627114329,10.05526888,10.41594242,10.60140868,9.926207028,10.04659201,9.990869793,9.582386645,9.898676959,10.61057273,10.44005937,10.08174972,10.07610743,9.456087415,10.48127472,10.28218494,10.38116438,10.35311374,10.37654869,11.95112441,11.73093709,10.46906177,11.79443617,11.31818689,9.003461693,9.562108835,9.983150381,9.194141239,9.455573814,10.1103006,10.14174953,10.36295199,10.48446041,10.03468893,10.18771085,10.43438845,10.35477831,10.45323976,10.56081047,10.67418344,10.35237453,10.33042395,10.24827154,10.4541039
Batf,NM_016767.2,7.782539618,7.557961427,7.819029455,7.633576519,8.023310805,8.103235346,8.368855634,8.108472184,7.982195024,8.069369205,8.093708055,7.97188838,7.908872939,7.817942968,8.105960874,5.928607199,6.390770849,6.014801602,5.559797696,6.102238194,6.827819025,6.325170512,7.430034319,7.449808955,7.054414388,7.791618747,7.531303475,7.640534169,7.344295908,7.545813963,6.046578367,5.920055055,6.573495715,6.09000653,5.841721581,5.954428984,5.987093437,6.101818134,5.659924558,6.218781168,6.450221496,6.229780167,6.040673293,6.268846063,6.496654083,6.095502518,6.479941901,7.103917211,6.588414824,6.195741293,5.931446685,5.959074601,6.470699541,6.030336078,6.358958826,6.777551222,6.894696523,5.946262984,6.666898582,6.500005292,8.301404738,8.111813812,8.149645518,8.594137956,8.395491293,8.150508905,8.503110175,8.363171077,8.213395889,8.470170776,8.823621998,9.112126693,8.888073488,8.490810773,9.042589623,8.252145022,8.6574971,8.851998837,8.327103486,8.389824904,8.462175047,8.796721036,8.659674862,8.63234093,8.569741707,8.198297695,8.029287227,8.374126595,8.544694023,8.623808348,6.806066226,6.578787796,6.446917865,7.040015679,6.578787796,7.120808102,7.704041955,7.004389028,7.735522177,7.269968201,6.28169825,6.524659241,6.647890091,6.799605422,7.356495988,7.073498932,8.546817308,7.936166778,7.314515271,7.482122236,7.461643148,6.721919446,6.923268053,7.031439309,6.850124314,6.759289016,6.388017285,6.386293635,6.19908337,6.32210842
